ID,Name,Typings,Stats,Abilities,Evolution_condition,Rarity,Region
0745,Lycanroc Midday Form,Rock ,"{'Total': '487', 'HP': '75', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '55', 'Sp. Def': '65', 'Speed': '112'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0745,Lycanroc Midnight Form,Rock ,"{'Total': '487', 'HP': '85', 'Attack': '115', 'Defense': '75', 'Sp. Atk': '55', 'Sp. Def': '75', 'Speed': '82'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0745,Lycanroc Dusk Form,Rock ,"{'Total': '487', 'HP': '75', 'Attack': '117', 'Defense': '65', 'Sp. Atk': '55', 'Sp. Def': '65', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0746,Wishiwashi Solo Form,Water ,"{'Total': '175', 'HP': '45', 'Attack': '20', 'Defense': '20', 'Sp. Atk': '25', 'Sp. Def': '25', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0746,Wishiwashi School Form,Water ,"{'Total': '620', 'HP': '45', 'Attack': '140', 'Defense': '130', 'Sp. Atk': '140', 'Sp. Def': '135', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0747,Mareanie,Poison Water,"{'Total': '305', 'HP': '50', 'Attack': '53', 'Defense': '62', 'Sp. Atk': '43', 'Sp. Def': '52', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0748,Toxapex,Poison Water,"{'Total': '495', 'HP': '50', 'Attack': '63', 'Defense': '152', 'Sp. Atk': '53', 'Sp. Def': '142', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0749,Mudbray,Ground ,"{'Total': '385', 'HP': '70', 'Attack': '100', 'Defense': '70', 'Sp. Atk': '45', 'Sp. Def': '55', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0750,Mudsdale,Ground ,"{'Total': '500', 'HP': '100', 'Attack': '125', 'Defense': '100', 'Sp. Atk': '55', 'Sp. Def': '85', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0751,Dewpider,Water Bug,"{'Total': '269', 'HP': '38', 'Attack': '40', 'Defense': '52', 'Sp. Atk': '40', 'Sp. Def': '72', 'Speed': '27'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0752,Araquanid,Water Bug,"{'Total': '454', 'HP': '68', 'Attack': '70', 'Defense': '92', 'Sp. Atk': '50', 'Sp. Def': '132', 'Speed': '42'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0753,Fomantis,Grass ,"{'Total': '250', 'HP': '40', 'Attack': '55', 'Defense': '35', 'Sp. Atk': '50', 'Sp. Def': '35', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0754,Lurantis,Grass ,"{'Total': '480', 'HP': '70', 'Attack': '105', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0755,Morelull,Grass Fairy,"{'Total': '285', 'HP': '40', 'Attack': '35', 'Defense': '55', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '15'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0756,Shiinotic,Grass Fairy,"{'Total': '405', 'HP': '60', 'Attack': '45', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '100', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0757,Salandit,Poison Fire,"{'Total': '320', 'HP': '48', 'Attack': '44', 'Defense': '40', 'Sp. Atk': '71', 'Sp. Def': '40', 'Speed': '77'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0758,Salazzle,Poison Fire,"{'Total': '480', 'HP': '68', 'Attack': '64', 'Defense': '60', 'Sp. Atk': '111', 'Sp. Def': '60', 'Speed': '117'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0759,Stufful,Normal Fighting,"{'Total': '340', 'HP': '70', 'Attack': '75', 'Defense': '50', 'Sp. Atk': '45', 'Sp. Def': '50', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0760,Bewear,Normal Fighting,"{'Total': '500', 'HP': '120', 'Attack': '125', 'Defense': '80', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0761,Bounsweet,Grass ,"{'Total': '210', 'HP': '42', 'Attack': '30', 'Defense': '38', 'Sp. Atk': '30', 'Sp. Def': '38', 'Speed': '32'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0762,Steenee,Grass ,"{'Total': '290', 'HP': '52', 'Attack': '40', 'Defense': '48', 'Sp. Atk': '40', 'Sp. Def': '48', 'Speed': '62'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0763,Tsareena,Grass ,"{'Total': '510', 'HP': '72', 'Attack': '120', 'Defense': '98', 'Sp. Atk': '50', 'Sp. Def': '98', 'Speed': '72'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0764,Comfey,Fairy ,"{'Total': '485', 'HP': '51', 'Attack': '52', 'Defense': '90', 'Sp. Atk': '82', 'Sp. Def': '110', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0765,Oranguru,Normal Psychic,"{'Total': '490', 'HP': '90', 'Attack': '60', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '110', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0766,Passimian,Fighting ,"{'Total': '490', 'HP': '100', 'Attack': '120', 'Defense': '90', 'Sp. Atk': '40', 'Sp. Def': '60', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0767,Wimpod,Bug Water,"{'Total': '230', 'HP': '25', 'Attack': '35', 'Defense': '40', 'Sp. Atk': '20', 'Sp. Def': '30', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0768,Golisopod,Bug Water,"{'Total': '530', 'HP': '75', 'Attack': '125', 'Defense': '140', 'Sp. Atk': '60', 'Sp. Def': '90', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0769,Sandygast,Ghost Ground,"{'Total': '320', 'HP': '55', 'Attack': '55', 'Defense': '80', 'Sp. Atk': '70', 'Sp. Def': '45', 'Speed': '15'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0770,Palossand,Ghost Ground,"{'Total': '480', 'HP': '85', 'Attack': '75', 'Defense': '110', 'Sp. Atk': '100', 'Sp. Def': '75', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0771,Pyukumuku,Water ,"{'Total': '410', 'HP': '55', 'Attack': '60', 'Defense': '130', 'Sp. Atk': '30', 'Sp. Def': '130', 'Speed': '5'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0772,Type: Null,Normal ,"{'Total': '534', 'HP': '95', 'Attack': '95', 'Defense': '95', 'Sp. Atk': '95', 'Sp. Def': '95', 'Speed': '59'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0773,Silvally,Normal ,"{'Total': '570', 'HP': '95', 'Attack': '95', 'Defense': '95', 'Sp. Atk': '95', 'Sp. Def': '95', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0774,Minior Meteor Form,Rock Flying,"{'Total': '440', 'HP': '60', 'Attack': '60', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '100', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0774,Minior Core Form,Rock Flying,"{'Total': '500', 'HP': '60', 'Attack': '100', 'Defense': '60', 'Sp. Atk': '100', 'Sp. Def': '60', 'Speed': '120'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0775,Komala,Normal ,"{'Total': '480', 'HP': '65', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '75', 'Sp. Def': '95', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0776,Turtonator,Fire Dragon,"{'Total': '485', 'HP': '60', 'Attack': '78', 'Defense': '135', 'Sp. Atk': '91', 'Sp. Def': '85', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0777,Togedemaru,Electric Steel,"{'Total': '435', 'HP': '65', 'Attack': '98', 'Defense': '63', 'Sp. Atk': '40', 'Sp. Def': '73', 'Speed': '96'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0778,Mimikyu,Ghost Fairy,"{'Total': '476', 'HP': '55', 'Attack': '90', 'Defense': '80', 'Sp. Atk': '50', 'Sp. Def': '105', 'Speed': '96'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0779,Bruxish,Water Psychic,"{'Total': '475', 'HP': '68', 'Attack': '105', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '92'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0780,Drampa,Normal Dragon,"{'Total': '485', 'HP': '78', 'Attack': '60', 'Defense': '85', 'Sp. Atk': '135', 'Sp. Def': '91', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0781,Dhelmise,Ghost Grass,"{'Total': '517', 'HP': '70', 'Attack': '131', 'Defense': '100', 'Sp. Atk': '86', 'Sp. Def': '90', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0782,Jangmo-o,Dragon ,"{'Total': '300', 'HP': '45', 'Attack': '55', 'Defense': '65', 'Sp. Atk': '45', 'Sp. Def': '45', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0783,Hakamo-o,Dragon Fighting,"{'Total': '420', 'HP': '55', 'Attack': '75', 'Defense': '90', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0784,Kommo-o,Dragon Fighting,"{'Total': '600', 'HP': '75', 'Attack': '110', 'Defense': '125', 'Sp. Atk': '100', 'Sp. Def': '105', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0785,Tapu Koko,Electric Fairy,"{'Total': '570', 'HP': '70', 'Attack': '115', 'Defense': '85', 'Sp. Atk': '95', 'Sp. Def': '75', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0786,Tapu Lele,Psychic Fairy,"{'Total': '570', 'HP': '70', 'Attack': '85', 'Defense': '75', 'Sp. Atk': '130', 'Sp. Def': '115', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0787,Tapu Bulu,Grass Fairy,"{'Total': '570', 'HP': '70', 'Attack': '130', 'Defense': '115', 'Sp. Atk': '85', 'Sp. Def': '95', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0788,Tapu Fini,Water Fairy,"{'Total': '570', 'HP': '70', 'Attack': '75', 'Defense': '115', 'Sp. Atk': '95', 'Sp. Def': '130', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0789,Cosmog,Psychic ,"{'Total': '200', 'HP': '43', 'Attack': '29', 'Defense': '31', 'Sp. Atk': '29', 'Sp. Def': '31', 'Speed': '37'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0790,Cosmoem,Psychic ,"{'Total': '400', 'HP': '43', 'Attack': '29', 'Defense': '131', 'Sp. Atk': '29', 'Sp. Def': '131', 'Speed': '37'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0791,Solgaleo,Psychic Steel,"{'Total': '680', 'HP': '137', 'Attack': '137', 'Defense': '107', 'Sp. Atk': '113', 'Sp. Def': '89', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0792,Lunala,Psychic Ghost,"{'Total': '680', 'HP': '137', 'Attack': '113', 'Defense': '89', 'Sp. Atk': '137', 'Sp. Def': '107', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0793,Nihilego,Rock Poison,"{'Total': '570', 'HP': '109', 'Attack': '53', 'Defense': '47', 'Sp. Atk': '127', 'Sp. Def': '131', 'Speed': '103'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0794,Buzzwole,Bug Fighting,"{'Total': '570', 'HP': '107', 'Attack': '139', 'Defense': '139', 'Sp. Atk': '53', 'Sp. Def': '53', 'Speed': '79'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0795,Pheromosa,Bug Fighting,"{'Total': '570', 'HP': '71', 'Attack': '137', 'Defense': '37', 'Sp. Atk': '137', 'Sp. Def': '37', 'Speed': '151'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0796,Xurkitree,Electric ,"{'Total': '570', 'HP': '83', 'Attack': '89', 'Defense': '71', 'Sp. Atk': '173', 'Sp. Def': '71', 'Speed': '83'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0797,Celesteela,Steel Flying,"{'Total': '570', 'HP': '97', 'Attack': '101', 'Defense': '103', 'Sp. Atk': '107', 'Sp. Def': '101', 'Speed': '61'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0798,Kartana,Grass Steel,"{'Total': '570', 'HP': '59', 'Attack': '181', 'Defense': '131', 'Sp. Atk': '59', 'Sp. Def': '31', 'Speed': '109'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0799,Guzzlord,Dark Dragon,"{'Total': '570', 'HP': '223', 'Attack': '101', 'Defense': '53', 'Sp. Atk': '97', 'Sp. Def': '53', 'Speed': '43'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0800,Necrozma,Psychic ,"{'Total': '600', 'HP': '97', 'Attack': '107', 'Defense': '101', 'Sp. Atk': '127', 'Sp. Def': '89', 'Speed': '79'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0800,Necrozma Dusk Mane Necrozma,Psychic Steel,"{'Total': '680', 'HP': '97', 'Attack': '157', 'Defense': '127', 'Sp. Atk': '113', 'Sp. Def': '109', 'Speed': '77'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0800,Necrozma Dawn Wings Necrozma,Psychic Ghost,"{'Total': '680', 'HP': '97', 'Attack': '113', 'Defense': '109', 'Sp. Atk': '157', 'Sp. Def': '127', 'Speed': '77'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0800,Necrozma Ultra Necrozma,Psychic Dragon,"{'Total': '754', 'HP': '97', 'Attack': '167', 'Defense': '97', 'Sp. Atk': '167', 'Sp. Def': '97', 'Speed': '129'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0801,Magearna,Steel Fairy,"{'Total': '600', 'HP': '80', 'Attack': '95', 'Defense': '115', 'Sp. Atk': '130', 'Sp. Def': '115', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0802,Marshadow,Fighting Ghost,"{'Total': '600', 'HP': '90', 'Attack': '125', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '90', 'Speed': '125'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0803,Poipole,Poison ,"{'Total': '420', 'HP': '67', 'Attack': '73', 'Defense': '67', 'Sp. Atk': '73', 'Sp. Def': '67', 'Speed': '73'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0804,Naganadel,Poison Dragon,"{'Total': '540', 'HP': '73', 'Attack': '73', 'Defense': '73', 'Sp. Atk': '127', 'Sp. Def': '73', 'Speed': '121'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0805,Stakataka,Rock Steel,"{'Total': '570', 'HP': '61', 'Attack': '131', 'Defense': '211', 'Sp. Atk': '53', 'Sp. Def': '101', 'Speed': '13'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0806,Blacephalon,Fire Ghost,"{'Total': '570', 'HP': '53', 'Attack': '127', 'Defense': '53', 'Sp. Atk': '151', 'Sp. Def': '79', 'Speed': '107'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0807,Zeraora,Electric ,"{'Total': '600', 'HP': '88', 'Attack': '112', 'Defense': '75', 'Sp. Atk': '102', 'Sp. Def': '80', 'Speed': '143'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0808,Meltan,Steel ,"{'Total': '300', 'HP': '46', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '55', 'Sp. Def': '35', 'Speed': '34'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0809,Melmetal,Steel ,"{'Total': '600', 'HP': '135', 'Attack': '143', 'Defense': '143', 'Sp. Atk': '80', 'Sp. Def': '65', 'Speed': '34'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Alola', 7)"
0810,Grookey,Grass ,"{'Total': '310', 'HP': '50', 'Attack': '65', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0811,Thwackey,Grass ,"{'Total': '420', 'HP': '70', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0812,Rillaboom,Grass ,"{'Total': '530', 'HP': '100', 'Attack': '125', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0813,Scorbunny,Fire ,"{'Total': '310', 'HP': '50', 'Attack': '71', 'Defense': '40', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '69'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0814,Raboot,Fire ,"{'Total': '420', 'HP': '65', 'Attack': '86', 'Defense': '60', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '94'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0815,Cinderace,Fire ,"{'Total': '530', 'HP': '80', 'Attack': '116', 'Defense': '75', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '119'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0816,Sobble,Water ,"{'Total': '310', 'HP': '50', 'Attack': '40', 'Defense': '40', 'Sp. Atk': '70', 'Sp. Def': '40', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0817,Drizzile,Water ,"{'Total': '420', 'HP': '65', 'Attack': '60', 'Defense': '55', 'Sp. Atk': '95', 'Sp. Def': '55', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0818,Inteleon,Water ,"{'Total': '530', 'HP': '70', 'Attack': '85', 'Defense': '65', 'Sp. Atk': '125', 'Sp. Def': '65', 'Speed': '120'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0819,Skwovet,Normal ,"{'Total': '275', 'HP': '70', 'Attack': '55', 'Defense': '55', 'Sp. Atk': '35', 'Sp. Def': '35', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0820,Greedent,Normal ,"{'Total': '460', 'HP': '120', 'Attack': '95', 'Defense': '95', 'Sp. Atk': '55', 'Sp. Def': '75', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0821,Rookidee,Flying ,"{'Total': '245', 'HP': '38', 'Attack': '47', 'Defense': '35', 'Sp. Atk': '33', 'Sp. Def': '35', 'Speed': '57'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0822,Corvisquire,Flying ,"{'Total': '365', 'HP': '68', 'Attack': '67', 'Defense': '55', 'Sp. Atk': '43', 'Sp. Def': '55', 'Speed': '77'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0823,Corviknight,Flying Steel,"{'Total': '495', 'HP': '98', 'Attack': '87', 'Defense': '105', 'Sp. Atk': '53', 'Sp. Def': '85', 'Speed': '67'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0824,Blipbug,Bug ,"{'Total': '180', 'HP': '25', 'Attack': '20', 'Defense': '20', 'Sp. Atk': '25', 'Sp. Def': '45', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0825,Dottler,Bug Psychic,"{'Total': '335', 'HP': '50', 'Attack': '35', 'Defense': '80', 'Sp. Atk': '50', 'Sp. Def': '90', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0826,Orbeetle,Bug Psychic,"{'Total': '505', 'HP': '60', 'Attack': '45', 'Defense': '110', 'Sp. Atk': '80', 'Sp. Def': '120', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0827,Nickit,Dark ,"{'Total': '245', 'HP': '40', 'Attack': '28', 'Defense': '28', 'Sp. Atk': '47', 'Sp. Def': '52', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0828,Thievul,Dark ,"{'Total': '455', 'HP': '70', 'Attack': '58', 'Defense': '58', 'Sp. Atk': '87', 'Sp. Def': '92', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0829,Gossifleur,Grass ,"{'Total': '250', 'HP': '40', 'Attack': '40', 'Defense': '60', 'Sp. Atk': '40', 'Sp. Def': '60', 'Speed': '10'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0830,Eldegoss,Grass ,"{'Total': '460', 'HP': '60', 'Attack': '50', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '120', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0831,Wooloo,Normal ,"{'Total': '270', 'HP': '42', 'Attack': '40', 'Defense': '55', 'Sp. Atk': '40', 'Sp. Def': '45', 'Speed': '48'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0832,Dubwool,Normal ,"{'Total': '490', 'HP': '72', 'Attack': '80', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '90', 'Speed': '88'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0833,Chewtle,Water ,"{'Total': '284', 'HP': '50', 'Attack': '64', 'Defense': '50', 'Sp. Atk': '38', 'Sp. Def': '38', 'Speed': '44'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0834,Drednaw,Water Rock,"{'Total': '485', 'HP': '90', 'Attack': '115', 'Defense': '90', 'Sp. Atk': '48', 'Sp. Def': '68', 'Speed': '74'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0835,Yamper,Electric ,"{'Total': '270', 'HP': '59', 'Attack': '45', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '26'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0836,Boltund,Electric ,"{'Total': '490', 'HP': '69', 'Attack': '90', 'Defense': '60', 'Sp. Atk': '90', 'Sp. Def': '60', 'Speed': '121'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0837,Rolycoly,Rock ,"{'Total': '240', 'HP': '30', 'Attack': '40', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0838,Carkol,Rock Fire,"{'Total': '410', 'HP': '80', 'Attack': '60', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0839,Coalossal,Rock Fire,"{'Total': '510', 'HP': '110', 'Attack': '80', 'Defense': '120', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0840,Applin,Grass Dragon,"{'Total': '260', 'HP': '40', 'Attack': '40', 'Defense': '80', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0841,Flapple,Grass Dragon,"{'Total': '485', 'HP': '70', 'Attack': '110', 'Defense': '80', 'Sp. Atk': '95', 'Sp. Def': '60', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0842,Appletun,Grass Dragon,"{'Total': '485', 'HP': '110', 'Attack': '85', 'Defense': '80', 'Sp. Atk': '100', 'Sp. Def': '80', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0843,Silicobra,Ground ,"{'Total': '315', 'HP': '52', 'Attack': '57', 'Defense': '75', 'Sp. Atk': '35', 'Sp. Def': '50', 'Speed': '46'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0844,Sandaconda,Ground ,"{'Total': '510', 'HP': '72', 'Attack': '107', 'Defense': '125', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '71'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0845,Cramorant,Flying Water,"{'Total': '475', 'HP': '70', 'Attack': '85', 'Defense': '55', 'Sp. Atk': '85', 'Sp. Def': '95', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0846,Arrokuda,Water ,"{'Total': '280', 'HP': '41', 'Attack': '63', 'Defense': '40', 'Sp. Atk': '40', 'Sp. Def': '30', 'Speed': '66'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
